scan_name,sideband_ratio,sideband_fraction_total,eom_offset_kHz,blue_detuning_MHz,cooling_total_intensity_mW_cm2,n_fock,n_ss,pe_ss,scattering_rate_kHz,total_scattering_rate_kHz,scattering_rate_hz,scatter_hz_per_asymptotic_quantum,p_top,p_tail_last2,delta_phi_pol_pi,solver_used,runtime_s
sideband_ratio,0.75,0.42857142857142855,8.5,40.0,4.0,6,0.14728331604393513,0.0001553163410221901,5.611317773284234,5.611317773284234,5611.317773284233,6580.518334942475,0.0009588448693985549,0.0034629207430840513,13.678845336396021,direct(w=auto),34.84504119999474
sideband_ratio,0.9,0.4736842105263158,8.5,40.0,4.0,6,0.1518811037389426,0.00015468308808569073,5.588439411392771,5.588439411392771,5588.439411392771,6589.21695534609,0.0010517419524835993,0.003742617931872921,13.678845336396021,direct(w=auto),34.37421560000075
eom_offset_ratio_0p1,0.1,0.09090909090909091,-20.0,40.0,4.0,6,0.5399732496888768,0.00014001697897027417,5.058577593874774,5.058577593874774,5058.577593874774,10996.268348424477,0.003217999620275804,0.012332979480686276,13.67878829693574,direct(w=auto),32.675690199997916
eom_offset_ratio_0p1,0.1,0.09090909090909091,-18.0,40.0,4.0,6,0.5209706200685401,0.00013394130612789796,4.839073768451696,4.839073768451696,4839.073768451696,10101.830850425244,0.002845740387761711,0.01122242898200354,13.678792299704883,direct(w=auto),33.62300530000357
eom_offset_ratio_0p1,0.1,0.09090909090909091,-16.0,40.0,4.0,6,0.4962211825912184,0.00012756672114258618,4.608770750816994,4.608770750816994,4608.770750816994,9148.401226003309,0.0024714422819368687,0.010006311842881336,13.678796302474025,direct(w=auto),34.4456274999975
eom_offset_ratio_0p1,0.1,0.09090909090909091,-14.0,40.0,4.0,6,0.46618030341523714,0.00012089821352716587,4.367848803664356,4.367848803664356,4367.848803664356,8182.254854230177,0.0021133261458723893,0.00875208805641613,13.678800305243168,direct(w=auto),34.84709809999913
eom_offset_ratio_0p1,0.1,0.09090909090909091,-12.0,40.0,4.0,6,0.4318221357654948,0.00011395940522031077,4.117161347847292,4.117161347847292,4117.161347847292,7246.2543985135035,0.001786315438038208,0.007530199903663125,13.67880430801231,direct(w=auto),35.27480949999881
eom_offset_ratio_0p1,0.1,0.09090909090909091,-10.0,40.0,4.0,6,0.3944570843372379,0.00010679435380229617,3.8583001095268723,3.8583001095268723,3858.3001095268723,6371.637764606647,0.0014997164971653318,0.006399037267989904,13.678808310781452,direct(w=auto),34.039382200004184
eom_offset_ratio_0p1,0.1,0.09090909090909091,-8.0,40.0,4.0,6,0.35555631445655833,9.94703242311386e-05,3.5936952583295074,3.5936952583295074,3593.6952583295074,5576.430243550362,0.001257038575461552,0.0053971090387854555,13.678812313550594,direct(w=auto),35.8041940999974
eom_offset_ratio_0p1,0.1,0.09090909090909091,-6.0,40.0,4.0,6,0.3166003855730868,9.20824518475903e-05,3.326783873862644,3.326783873862644,3326.7838738626438,4867.992026381849,0.0010571731452646003,0.004542083312906682,13.67881631631974,direct(w=auto),35.566777300002286
eom_offset_ratio_0p1,0.1,0.09090909090909091,-4.0,40.0,4.0,6,0.27896763073129127,8.476207659326421e-05,3.062311046976763,3.062311046976763,3062.311046976763,4247.12007046597,0.0008961458595543647,0.003834717079675836,13.678820319088882,direct(w=auto),34.2337114999973
eom_offset_ratio_0p1,0.1,0.09090909090909091,-2.0,40.0,4.0,6,0.24387399802989143,7.769195218850227e-05,2.806879361742154,2.806879361742154,2806.879361742154,3712.1846814270993,0.0007688432320284431,0.0032651152232841445,13.678824321858023,direct(w=auto),34.51856409999891
eom_offset_ratio_0p1,0.1,0.09090909090909091,0.0,40.0,4.0,6,0.2123849291345093,7.113676893416877e-05,2.570051632862541,2.570051632862541,2570.051632862541,3263.0808220040462,0.0006704542183526092,0.0028194320015719953,13.678828324627164,direct(w=auto),36.24956789999851
eom_offset_ratio_0p1,0.1,0.09090909090909091,2.0,40.0,4.0,6,0.18556160687238044,6.551580387520891e-05,2.366975633706439,2.366975633706439,2366.975633706439,2906.2672556689536,0.0005978060628233257,0.0024867850231031683,13.678832327396309,direct(w=auto),34.861672500002896
eom_offset_ratio_0p1,0.1,0.09090909090909091,4.0,40.0,4.0,6,0.164954810614403,6.161384744411334e-05,2.22600452063303,2.22600452063303,2226.00452063303,2665.7294107290913,0.000551555198491943,0.0022695307264604986,13.678836330165451,direct(w=auto),36.248800800000026
eom_offset_ratio_0p1,0.1,0.09090909090909091,6.0,40.0,4.0,6,0.15435263512796682,6.134985875787774e-05,2.2164670540839815,2.2164670540839815,2216.4670540839816,2621.0299306252628,0.0005430964153499651,0.0022119907377177697,13.678840332934593,direct(w=auto),35.280345999999554
eom_offset_ratio_0p1,0.1,0.09090909090909091,8.0,40.0,4.0,6,0.1666217294134766,7.099627179825768e-05,2.5649757080072115,2.5649757080072115,2564.9757080072113,3077.804879892065,0.0006228486445641945,0.0025137167796613234,13.678844335703735,direct(w=auto),35.09212310000294
eom_offset_ratio_0p1,0.1,0.09090909090909091,10.0,40.0,4.0,6,0.21748661894036533,0.00010006652247968155,3.6152348967631225,3.6152348967631225,3615.2348967631224,4620.029489933551,0.0008681586032660538,0.0034763851004950687,13.678848338472877,direct(w=auto),36.13068129999738
eom_offset_ratio_0p1,0.1,0.09090909090909091,12.0,40.0,4.0,6,0.20125330521427454,0.0001017233330174163,3.675092670621105,3.675092670621105,3675.0926706211053,4601.074025861225,0.0008622829563055141,0.0034314596262382045,13.67885234124202,direct(w=auto),35.91288980000536
eom_offset_ratio_0p1,0.1,0.09090909090909091,14.0,40.0,4.0,6,0.1696480978085529,9.536483148132184e-05,3.4453707209143167,3.4453707209143167,3445.3707209143167,4149.289851473053,0.0007812630684270555,0.003094335457620173,13.678856344011162,direct(w=auto),35.77858059999562
